6124,0,Bcauze it is good but unsupported for dowloading apps
6125,0,Vi? ??y la? ?
6127,0,It takes several times to do one phone cal
6127,1,we need to try atleast 10times for one call
6137,0,Bagus kwalitasnya serta enak dipakai
6156,0,Best phone at this amount
6157,0,"Premierement il ne peut telechager des applications,mais prend les applications (vxp) ensuit il ne peut non plus zoomer les photos enfin il ne prend pas des videos mp4"
6159,0,Walaupun sederhana namu fitur-fiturnya memuaskan
6164,0,Nice phone but missing email options which is must
6166,0,Because the phone memory is not good
6204,0,Phan tro choj lam bang tjeng anh lam cho toj mat 15 ngan d?ng
6229,0,A very precious phone very easy to use
6245,0,Msg memory is v
6251,0,Becaus in this device the games that i download never displayed so please make a software like nokia5130 and nokia6303 thank you
6254,0,It has less internal memory
6284,0,Karena ini bersipat pribadi
6291,0,For excellent performance i gave this score
6296,0,Toi thuong chi cho may dua ban cach xai dien thoai nay
6301,0,This product needs improvement as comapered nokia asha 205 or 208
6334,0,Its a good quality phone at cheap price
6335,0,Kebanyakan orang masih percaya dengan produk nokia ini krna kualitasnya
6382,0,? ottimo nelle sue funzioni
6392,0,This software is good but it lakes something
6392,1, Contact are shows last name first and i dont know how to change it to first name first
6401,0,Its easy to used and i like it very much
6424,0,La may pho thong de su dung nhu neu ma nokia san xuat may co dung luong pin gap doi thi co le se doanh thu tot hon
6426,0,Any apps and games not suppurting in this phone
6435,0,"No java,camera megapixel low"
6461,0,Karena jaman sudah canggi
6504,0,Because i am really impressed
6517,0,Some options are not there like reminder
6523,0,Bcoz it is very beutiful in mini prize n very good functions
6525,0,I am having problems with uploading pictures on my facebook account and i want it fixed
6530,0,Good phone speed phone
6543,0,"Unknown software system,video format,image format"
6552,0,Its carry new essential features which make us comfortable
6556,0,Some functions are not work properly that's why i dnt want to give any score
6557,0,Less internal storage; not supporting some video formats; some audio formats too!
6577,0,That is very nice
6583,0, Ur promise were 7 days but only one day
6612,0,  Language setting is not good
6612,1, I can\'t write messages in hindi unless i change whole setting of the phone
6612,2, There should be some easy switch over mechanism
6612,3,2
6612,4,  i don\'t get any internet symbol while accessing internet
6612,5, It\'s hard to find out whether internet is properly working or not
6612,6, Otherwise phone is good
6617,0,"Back cover was loose,phone geting slower in some days"
6622,0,I enjoy the service
6636,0,Its easy and simple to use
6639,0,It does not d 2go
6680,0,H?i kho? t??ng ta?c
6684,0,Is it support java
6687,0,"The battery is very poor when you listen to the radio for 15 minutes the battery will start droping this is not original nokia battery that i know, the battery is fake"
6719,0,Vi dien thoai nay xai ben ma co the su dug nhieu ?ng dug ben trong
6723,0,Sa coute pas chere par rapport a ses avantage
6728,0,We can't download apps
6729,0,Kye pad is not so good
6733,0,I dont like the color
6742,0,the facebook app doesn't work properly
6751,0,Its not a real nokia phone
6751,1, It doesn't support java
6759,0,Bocz it is good
6760,0,Its a good phone however increase the ringtone volume
6764,0,Because i like this phone very much and i like all the other nokia microsoft phones very much!
6766,0,Its l0ok very gud nice typing n0t slow like 220
6796,0,I gave this score because i like nokia
6803,0,It has internent poor network connection
6806,0, Tapi masih perlu d tingkatkan lagi pada sitem keamanan
6808,0,Plz operamini versions om phone doesnt carried a higher brains
6808,1, Plz my gmail acount as been hackt
6808,2, Try to recorval it buh D operamini web didnt alowed by askin 4a higher versions
6808,3," Plz my pple helpt, plz help"
6810,0,Because this is only best
6860,0,Because i am extremely likely
6861,0,Karena spesifikasi lumayan bagus
6861,1,tetapi selera setiap orang berbeda
6876,0,Bcs it good power duration
6891,0,"Not support whatsapp, flipkart"
6914,0,Dong May nay de bi loi
6918,0,This phone is microsoft company
6921,0,Pls do not make button mobiles
6926,0,Because no java apps and games not supported and there is no camera clarety once time nokia old models best
6926,1,plz sale old model phones nokia
6935,0,"Bcoz todays date whats is imp,everyone want whatsapp,hike on there cell"
6935,1,"and another thing is the old internal design than new one like music,gallary etc"
6942,0,Phone not supporte 
6942,1,jar apps and games
6952,0,This is a great phone considering the price
6952,1, But still there are many things which can be improved
6957,0,There are some secret
6958,0,Need a separet browser for Bing search
6958,1,\n\nPlz make this as soon as posible
6958,2, I want this browser like my Lumia
6965,0,I'm not able to upgrade opera mini browser
7001,0,This phond has smme fecilities
7004,0, Anh sang man hinh de lam choa mat
7026,0,"This phone, does not meet user needs"
7027,0,Karna saya percaya sma teman saya
7031,0,Non ha wats app
7040,0,It's so annoying phone
7041,0,Due to unavailability of some essential features which must requires according to phone
7051,0,This so easy to use
7062,0,Some options are not good when compared previous nokia phones
7075,0,Is phone app nahi chalte hai ye phone thadclass hai
7097,0,This is very usefull phone to voice and easy to use most important
7104,0,Kana menurut saya ponsel microsof nokia 215 adalah ponsel clas low dengan kualitas hihgt
7122,0,Low internal memory and at a time it can run one app
7123,0,Because this is true
7138,0,I like the phone
7144,0,Facebook application is very slow
7148,0,"Candy bar,dg kapasitas kontak 1000 cocok tuk pbisnis lapangan yg mlayani kbthn publik"
7148,1,"cuma syg y tdk da tmpt gantugan,dan sisipan nomor"""
7153,0,"It is not download large file view opera"""
7158,0,This phone is the epitome of simplicity and user friendliness
7158,1, Coupled with great audio quality in the earpiece and via the headphone jack this phone is excellent for use are an mp3 player or radio
7158,2, I\'m very happy with the build quality and performance
7158,3, Hope microsoft continues to build cheap feature phones like this
7158,4, Cause i sure will be buying more of them in the future
7167,0,D battrey don't last
7209,0,The phone is very good
7211,0,I like the quality
7226,0,My nokia 215 is very slow
7226,1,i can't use facebook messenger till 01
7226,2, I am faceing many problem
7226,3,What can i do?
7230,0,?oc tin nt khong duoc
7239,0,Gdybym miala jeszcze raz zakupic telefon wybralabym tylko ten
7239,1," Lekki i latwy w obsludze,polece go bliskim i znajomym bo warto!"""
7251,0,"Kh?ng h?? tr?? javar,k co? b?? nh??"
7276,0,Bcos of d operation like draft don't used to 2ormore messages
7276,1, d system is flexible lyk lower cost nokia
7280,0,User friendly with gently also keypads are very smooth
7281,0,Due to new software
7286,0,Its very good but a little slow in text writing
7313,0,Since it has big screen good performance and meets my basic requirements
7335,0,Becuase not watsapp in this mobile
7336,0,I willn't tell u
7339,0,Too many java apps are not supported
7339,1, Some useful functions are absent
7360,0,The core purpose of using a mobile is to make calls and talk
7360,1, The speaker quality is very poor in this phone
7360,2, But rest of d features are good
7362,0,Because is not accept any app
7379,0,Zato jer je telefon zaista super
7391,0,Apps r not instaled
7394,0,I like this device due to its beauty
7406,0,Becouse my fb acc0unt n0t w0rking clearfully
7406,1,i cant n0t seen all p0st of my freinds
7408,0,Becuse youtube is not supported
7426,0,Its call sounds clearly
7431,0,Many apps such as uc browser are not supporting in this phone
7436,0,There is no way to download any application even a browser
7436,1," Writing langauge changing option not available, we've to change the language of the phone only even to write only one additional language"
7436,2," Copy , paste not there"
7446,0,Dobry ale nie bard?o dobry
7447,0,Because it doesnt support java apps
7496,0,There is no whatsapp and not supported other applications
7498,0,Vi toi nghi vay
7517,0,For everything about this phone
7526,0,This is a great phone becaouse this phone has so many feature more than this phone cost
7530,0, Nhung diet thoai can co vai game cai san
7557,0,Because i can't download any song
7561,0,No memory for sms
7561,1, We're going to fuck off nokia as well as microsoft
7574,0,Microsoft mobile had been make me satisfied
7585,0,Because it is very slow in texting and it has less memory for messages
7602,0,Video streeming n java iz mising
7606,0,Is a good phone the only problem i have with it is opera mini is not functioning well and is slow in internet
7611,0,This is because she would love the phone
7620,0,Every thing is best
7620,1, I subtract 1 number because of Camera
7620,2, Battery timing is awesome and stylish decent phone
7620,3, I like it
7636,0,Karena tidak terlalu cangih
7638,0,Because i like it
7642,0,I cannot download anything
7649,0,Microsoft account is block
7657,0,Because urdu language is not working
7685,0,Cause it not supports any other social app like 'whatsapp'
7686,0,I not able for download any app why solve this problem
7707,0,It would being 100% if it supported whatsapp app
7749,0,"Likely, because it has some features like facebook, messenger"
7749,1, But the problem with it is that it can't download app
7765,0,Czas czuwania zdecydowanie krotszy niz w specyfikacji
7827,0,Need signature text on messages
7827,1, Save all messages and back up contacts to the memory card
7829,0,It is very easy to use and got many apps at a low price
7863,0,"The only concern i have about this phone is i can't browse any how also the opera mini is not working,pls if you can rectify this fault i will be glad and continuing recommending this phone THANKS"
7864,0,"Vi chungtoi hai long nhung gi ma ?t215da co cong nghe doi moi, toi se gioi thieu san pham nay cho b be toi"
7878,0,I just fill like
7898,0,Internet is not good of this mobile
7908,0,All vxp Games are not support
7942,0,The phone is very beautiful
7947,0,Ung dung rat hay va de su dung can ho tro java cho de tai nhieu ung dung hon
7955,0,FAREE [PHONE/IMEI NUMBER REMOVED]
7963,0,"The brousing speed and battery lifespan need to be improved upon,"
7973,0,No mp4 video no apps
7989,0,"Gk enak buat internetan, gk bisa buka tab lg lebih dr satu"
7992,0,Karena ponsel ini memiliki aplikasi yang simple dan mudah di jalankan
8012,0,There is no insert option for number/contact in write message
8014,0,Because operator said that in this phone we can run whatsapp but it is not working
8023,0,May dung rat tot ma gia ca cung phu hop
8040,0,Sao khong co game app cua dien thoai nay day nha dieu hanh
8063,0,Because this phone contains many good features
8075,0,Because it doesn't support the download of applications
8077,0,3g is not supported
8084,0,Is a gud mobile phone
8096,0,Tkt hilang dan rusak
8118,0,It does not have 2go app and it doesnt play games
8118,1,it is useless dont buy
8126,0,I love d phone buh derz no whatsapp
8126,1, Thatz y i gave 9/10
8132,0,Its user friendly fone
8149,0,It's very use fully
8150,0,Bcaz its lik a toy nt working good
8158,0,Co rat nhieu thay doi
8174,0,It's really a good phone
8174,1,It's more updated than past Nokia handset
8174,2,But technically it's have some problem like mark option in storage
8174,3,"Work too slow on fb,messenger,twitter startup"
8179,0,"The phone is just too useless, because it not able to download anything eg social network and still possess a touch light and why should it having a blackberry charging pot"
8209,0,No marking of contacts option when sending messages
8214,0,I have been using nokia for more than 12 years
8214,1, This is the worse
8228,0,Very portable and durable
8244,0,"I like its features,size and its battery timing"
8256,0,It don't have java support and camera is very very poor
8260,0,"I like couse this device have some feature: bluetooth, memory card support, brightness display, but I hate this couse some feature is cutted in SMS ( insert number, signature, ) not like nokia before, I hope microsoft would release software that support more feature on SMS latest,Thank on respond later"
8309,0,Because i like nokia
8328,0,When security gaurd is turned on
8328,1, Why we see that what is written in new incomming message
8328,2, Plz do somthing and fix this
8328,3, It is very big problem for some users
8337,0,Java is not available
8346,0,"There are some handy and innovative features on this phone, like-turning off data connection, bluetooth capability, push notification, impressive interface, simple and slick look but they could\'ve done better"
8346,1," Like-there\'r no text copying system in this phone, and data connection and bluetooth should be put on together, and there aren\'t lots of apps I can use on this phone"
8346,2," But overall, I\'m quite happy with my phone"
8350,0,Not support themes screen saver
8359,0,Just nice but themes are not supported
8370,0,Nokia : nokia android vs nokia wp vs nokia symbian vs nokia meego
8370,1,\n\nI am love it symbian
8405,0,Net accha ni he
8407,0,"Mark and umark options not there, phone memory is very less, cann't save more than one photo in phone memory more over all icons look similar to other"
8407,1, Only advantage is it has a big screen thats it
8441,0,This phone almost fullfill my needs
8448,0,The worst phone i have seen in my life
8457,0,"It is looking good,easy to handle for everyone"
8457,1,the phone's features are good
8457,2,lots of usefull application are installed
8457,3,in short well made and very usefull phone with very low price
8469,0,High Camera and shooting
8473,0,Your progress is good
8480,0,Ko co 3g va camera hoi kem
8483,0,It doesn't support whatsapp nd other apps
8483,1, Itz internet nd Bing doesn't work
8483,2, It cn't even search or download wat i wnt
8484,0,L?i the nho len mag chup hih rat te
8504,0,Because u cant download 2go nd whatsapp
8511,0,This mobile is awsome
8516,0,Karna saya yakin 7 dari 10 orang masih menggunakan ponsel nokia
8544,0,Because of low message space
8564,0,Battery back up is too good
8568,0,Low memmory card option (mark and format memmory card)
8576,0,this is chainis os
8593,0,We cannot download any apps
8597,0,Because i like it
8603,0,This phone deserve for this only
8608,0,Its handy and durable
8627,0,Candy bar type with excellent feature
8628,0,We can't download any other apps
8631,0,NIE MA DOK?ADNEJ INSTRUKCJI
8632,0,Its not support apps 
8632,1, We want uc browser
8655,0,"Pin l?u, nghe goi ro"
8655,1," Vao mang cham"""
8661,0,Its can\'t apply themes
8669,0,En cas de perte ou vol
8672,0,Because not availability of whats app feature
8675,0,Because I can't download anything
8677,0,"Its not upto nokia range, os is worst compared to java, full of bugs and exception messages"
8682,0,Unable to record radio broadcast and no storage for sms drafts
8686,0,Because the second sim contact dose not show
8698,0,I did not want anybody to make use of my phone without permision
8702,0,Khong choi dk game kpah
8709,0,Ear voice is very good and battery stand on call is very good
8716,0,"No browser downloadable,very small phone memory for storing data"
8716,1, No draft folder
8726,0,Not instal any other java application
8730,0,"When screen lock, a line of text message show, that is bad"
8730,1, Some messages are secret i total dislike this option
8737,0,Battery standard time was not so well
8744,0,There is no whatsapp and ucbrowser
8744,1,then it will be a perfect phone
8772,0,Its amazing cuz it has a flavour of every os in it
8791,0,"Kratzempfindlich, Steuerkreuz schlecht, zu wenig Einstellungen m?glich"
8795,0,"This phone is 'good' but this phone doesnot supporting the downloading app's such like : uc browser,fox star, whatsapp,games"
8811,0,Karena aku tipe yang jujur
8815,0,Content blocked by operator
8825,0,This phone doesn't supports any apps or games
8827,0,Nokia 215 configuration bug
8834,0,Because internet browser wasnt work properly
8839,0,I score 7 because its phone memory is very short
8876,0,Vi? toi ho?c r??t
8905,0,Because i cant open downloaded apps
8909,0,It is pretty good
8956,0,Because the phone is extremely likely and enjoyable
8964,0,Because my mother in law told me so
8967,0, Rigid key settings
8993,0,Fully faltu pic v download nei hota hai net slow hai or koi application v download nei hota hai
9010,0,"The answer is the consent and cannot be in alpha numeric, hence"
9010,1," One equal's Nine in alpha numeric"""
9012,0,My opera mini doesn't open and it doesn't collect 2go
9019,0,Fajny por?czny trzyma bateria dobrze si? go odbiera w samochodzie
9054,0,Because game of this mobile not good and more application can not be installed
9054,1, Bettry time of this mobile is not good
9056,0,As i can use internet and facebook very easily
9059,0,"Not so reliable, as previous set"
9062,0,Not a high memory
9070,0,All the system is &quot;ok&quot; so i love &quot;micro soft&quot;
9077,0,Ur earphone should be upgraded possibly
9084,0,Its too slow and messenger not working properly
9086,0,To my friend know my handphone number
9088,0,Apps Install nahi hota hai
9105,0,Cant be added java apps and no useful apps in store but games
9122,0,Tends to perform the function of a smart phone
9125,0,My cell main net brosing not working
9147,0,Better improved on 215 nokia
9160,0,Karna saya suka dan bangga
9160,1, Punya ponsel seperti ini
9160,2," Murah, dan semua sudah tersedia program nya"
9160,3, Semoga NOKIA makin sukses dan selalu tetap jaya
9172,0,Hpnya mudah di gunakan
9190,0,Jo khobian pehly nokia k set main the wo is main nahi aisa lagta hi ye 2 numbr set hai
9226,0,"Low internal memory, unsupported youtube"
9247,0,In this phone any browser or app are not supported
9264,0,It suits all my needs
9264,1, But it needs to enhance ring volume
9266,0,Center key not success
9274,0,Because i love the features
9277,0,Chi? nghe va? go?i v??i nh??n tin th?i
9278,0,By giving whats app it will be nice more
9310,0,Battery life is not so good and the swicth also
9311,0,It's easy to use and have a slim design
9311,1, Thank you! Have a nice day!
9321,0,Good becoz of internet support but lack of internal memory and no java support makes it only a average quality set 
9321,1, It could be better if support java and best if support youtube like online video playback function
9321,2, But thanks for a good set in such a low price THANKS
9325,0,?ien thoai nay khong truy cap web thuan loi gioi han cua dien thoai qua thap
9372,0,Coz i like the phone
9390,0,The phone is so imosible to use nokia was better than this
9396,0,In this price range its amazing
9412,0,I stay for symbian
9424,0,Is very nice n comfertable to use
9425,0,No ckua dc hoan tkjen lm
9430,0,but it does not support any antivirus app
9441,0,Internet ada foto yg tidak terbuka
9454,0,My download apps and games are open
9472,0,Bcz my frndz really appreciate my phone tht is y i gave tht scre
9474,0,Apps and games not supported i want java plotform
9485,0,Dung 15 ngay hu pin
9487,0,The phone is too cost without whatsapp
9497,0,Better phone in most basic aspects
9497,1, But no whatsapp support
9520,0,This cant store my text messages in phone memory or memory card
9520,1, So i have to delete my sim messages again n again
9523,0,This mobile is not good at all
9525,0,Becouse its g0od m0bile in all cases
9537,0,I cant open the browser
9553,0,Can't whatsapp and play mp4 videos
9559,0,All options are good but no wifi option to use certain apps
9564,0,Because right from time nokia is always my choice
9567,0,Most of the times Mobile gets switch off automatically
9594,0,Using this phone is absolutely a disgusting thing
9594,1, It doesnt support any sort of application like whatsapp nor it has phone memory
9594,2, The brand nokia is going the worst day by day
9594,3, And in the era of 3g the phone provides 2g
9594,4, An ordinary nokia set like &quot;nokia 2700 classic&quot; was much better than this
9594,5, And the theme i found is also ludicrous and non customizable
9594,6, Over all its totally a bullshit nothing else
9594,7, Try to make some really good phone
9594,8, Try to make an open world
9594,9, This phone is confined in just some options
9594,10, And one more ugly thing
9594,11, The opera mini you have designed is too poor to think
9594,12, You should have set the latest version of it
9594,13, Over all its a phone of &quot; [PHONE/IMEI NUMBER REMOVED] &quot; i would say
9601,0,I like all acceries and software but it\'s camara lens has been deatached for no reason
9602,0,Not at all likely
9609,0,Facebook len cham wa?
9609,1,len mang thi khong tai nhac hay video khong duoc
9616,0,Very few apps are available for this phone
9622,0,"Because when ever an app is being downloaded, it does not go under my app and game"
9624,0,No more free games
9664,0,Beacaz of this phone very bad
9676,0,Not very user friendly
9707,0,above all its nokia
9709,0,Normal phone it is
9729,0,Low cost having good features
9731,0,This phone is awsome
9738,0,Its not modern or touch and no wife but its pretty good and easy
9739,0,Getting problem in excising net
9745,0,Look nice and easy to use
9747,0,Its not java enabled
9754,0,KYOKI YAH SET MUJHE PASAND HAIN
9763,0,This phone is very good
9770,0,It has long battery life
9809,0,I am givein this score because the phone is perfect
9822,0,Does not support apps
9822,1,and downloading is very poor
9843,0,Vj ban phjm bam ko nhay va loa goj den ko nghe dc
9856,0,Because he is v
9858,0,This phone camera is so bad
9858,1,when receive incoming file to another device there is no minimize options
9858,2,and speaker sound is too low
9858,3,that can't listening music loudly
9858,4,battery backup no good
9858,5,otherwise all r ok
9883,0,Does not supports apps
9883,1, And downloading speed is very poor
9883,2, The main browsing app is very slow and does not loads heavy sites
9907,0,Rat co kha nang
9917,0,Solid facility in Little Amt
9922,0,Because this phone is best and it works faster than other phones
9924,0,Nokia is good but what are sns apps
9929,0,No new Apps and no new sofware update
9947,0,BECAUSE I LIKE IT
9966,0,Fb is very slow
9969,0,Operamini older versionMemory card removed automaticallyNo short option for filesMusic player does not update automaticallyNo java supportNo camera settingsPhone is little bit slowNo D pad settingsCan't open contacts and torch while music player running on homescreenNo official store like ovi storeRubber keypad not good
9977,0,Ung dung va game ko phai duoi 
9977,1,"jar, khong len mang de down them ve dung duoc,"""
10010,0,This is not a anroid phone but there are so many features in an anroid phone
10010,1,because I recommended this is a good phone
10015,0,This phone compeletely sucks
10015,1,I dont know why Nokia has sold its company to microsoft?This phone is of no use
10015,2,No app is running no memory
10027,0,I like this number
10030,0,Battery untill now is great
10034,0,Because this is good phone
10035,0,This phone is a true value for money
10035,1," The only problem to this phone is that it hangs while playing games,app usage and sometime while making calls"""
10043,0,The phone is the best
10055,0,I gave you this score because i can not download application like uc browser and many more
10055,1,and I can not save photos on facebook application
10055,2, Please solve it
10061,0,"Dung quen may nay roi,thay qua chuan!"
10081,0,New software sa not good and massage memory is lamited
10090,0,This phone is not see any videos on internet
10094,0,B?? nh?? ma?y th??p qua?
10105,0,Sms memory to short
10108,0,Because it does not suppourt whats app
10118,0,I dont like rubber keypad 
10118,1,expected latest smooth operation to os 
10118,2, Please bring premium segment device in this range around 7000Rs with metal finish design 
10118,3,"and i dissapointed with nokia logo ,expected microsoft logo on display "
10118,4,and why only on charger microsoft logo ?? Please bring nokia x user interface 
10118,5,"as well as touch and type display like nokia X3-02 has ,i hope next version will improve ,or else ur products will may be in trouble "
10126,0,Karena handphone ini harga terjangkau dan spesifikasi sangat bagus
10137,0,Give me a Uc Browser
10169,0,Beacouse this is good phone
10171,0,It's so light to use and its functions are smart
10198,0,Because its not user friendlyAnd i wast 4000rs for a non wifi hand set even a local phones company providing more features in this priceSimply my value of money not realized
10199,0,Charging not showing also not charging function not operating
10201,0,I like this phone
10209,0,Not support any app
10221,0,This is very smart phone
10226,0,Internet helps me alot
10228,0,Should increase its memory
10244,0,There is no main or uc browser in it
10244,1,And we can't install because there is no java in it
10254,0,K ta?i ?c tro? ch?i
10270,0,User friendly but some things which could be better are not so
10274,0,It doesn't support whatsapp
10299,0,Battery life is high
10305,0,Acest telefon este foarte flexibil
10315,0,This phone is awesome!! But you guys should make the menu customizable so the other users can arrange as how they like
10370,0,It's pretty good but I cannot find any app store in it to download apps
10375,0,Karena ini sangat penting
10418,0,Saya ingin melindungi privacy saya di provider saya
10440,0,Eventi calendario non possono avere vibrazione senza suonare
10443,0,All is good with this phone and i really like it
10443,1," One feature that\'s irritating is that even when it\'s no silent and i play a game with no sound enabled the volume automatically is activated, so the phone is not silent when i finish playing the game and it\'s locked"""
10444,0,"Best to remove &quot;Done&quot; on each and every action, thats a bit anoyinRegards,Sandaru"
10452,0,It has almost all apps except whatsapp
10469,0,This is my lucky number
10474,0,"This phone its has operation, unlike before"
10475,0,Opera mini ne marche pas
10480,0,For your bad service and bad sound qtality
10507,0,I enjoy d phone more i think
10508,0,"I don't like this phone ,net slove"
10514,0,P eka hoda nisa
10517,0,Want to update my phone for whatsapp
10518,0,It's almost completely unpersonalizable and most of the few options and features it does have are a pain to use or don't actually help anything
10518,1," I would recommend it for girls though, it at least looks nice"""
10520,0,Operating system not perfect
10522,0,Its system are very easy
10522,1, Every people use this
10525,0,Worst phone i ever used
10548,0,Karena saya tidak bisa mengakses dan menonton video di youtube
10553,0,I am facing too many problems
10553,1, I can't install opera mini browser
10565,0,When i enter facebool
10579,0,I like this ph0ne
10592,0,Power saving problem it reduces in very short time without using internet and listening songs
10611,0,Os is not so good basicaly multi tasking
10613,0,It difficult to download something from the internet by this device(nokia 215)
10619,0,"Because i can't use the downloded thing; as example-apps,games,music,videos and theme ,i can't use after downloding this phone's home browser(opera)"
10619,1, And other browser i can download but not use
10625,0,Weak battery give hardly 02 days on light use without any Fm or music uses
10626,0,Plz\nremove the \'ad\' from MSN Weather
10628,0,It is very good because of its features and interface at this price range
10649,0,It does not download games
10655,0,Cos it is the best
10683,0,This phone is very useful
10683,1,It has interesting apps
10693,0,Because their is no option of installing app
10693,1, Also battery is not that great
10693,2," But, the sound,display is nice"
10693,3," As well i faced an issue of warrenty claim from the service center,as i have purchased it online"
10694,0,"This mobile does not provide cut,copy and paste facility for a text"
10702,0,Is ease my communication
10706,0,Easy 2 access thru internet
10716,0,Karena produknya terlalu mahal d banding produk lain yg jg berkwalitas
10737,0,No apps are availaible for this phone and it must support whatsapp which is missing i am feeling cheated!
10751,0,Not a good phone
10757,0,It is in internet effective(google search engine)
10762,0,"Game trong dien thoai nay choi phai mat phi,tai game khac ve khong chay duoc"
10762,1," (muc ung dung that vo nghia,co ma nhu khong)"""
10766,0,but emoticons are not showing
10766,1,some times cannot go to the internet
10766,2,i think it is problem in web browser
10766,3,but other featurs are working well
10782,0,Update my operamini browser
10786,0,Kh0ng co mat ma
10799,0,Facebook massanger is not properly work
10810,0,Nokia is perfact mobile
10815,0,There is no search menu in this
10822,0,Nokia mobile 215 is very nice mobile
10861,0,"Karena aplikasi facebook yg sudah tersedia di perangkat hp ini tidak berfungsi,berfungsi kalau kita masuk melalui opera mini,dan aplikasi bbm tidak tersedia"
10866,0,Karena harga trjangkau dan bermerk
10870,0,No inbox no java supported
10893,0,Jogendar $ingh Don Sa Boss Devikot
10914,0,"Bagi kami nilai 10 ckp pantas untuk hp nokia soal'y dr sluruh aplikasi,prangkat dan sinyal dll nokia lah yg terbagus"
10929,0,Tidak bisa mengubah tema
10951,0,"No watsapp,no barring code"
10961,0,I jxt that score 4 u
10964,0,Khong tai game ve duoc
10980,0,This is my life partner
10997,0,These is great phone
11022,0,"Mega wygodny dziala bez wad,ale inter jest slaby jak nic"
11034,0,"No contact Group, Distribu list name10 only, not add contact Photo"
11086,0,Due to sent message data was not cleard
11116,0,"Murah, fitur agak lengkap, awet"
11119,0,Becouse it is largest
11163,0,The keypad is very smooth
11179,0,Because is extremely smart and sharp
11187,0,Hien dag o nha
11187,1,k gjao tjep dk voj nhju ng
11217,0,K caj dc game thj n j
11249,0,Khi nghe nhac muon nghe ban khac phai tro ve tat ca bai hat that la phien
11254,0,It has low internal memory; it does not support Whatsapp
11254,1," Otherwise, it is excellent"
11257,0,"Nema planera,nema adresara;imenik lo?e ura?en,jer za vi?e brojeva telefona za isti kontakt mora se ponovo unositi ime istog"
11257,1,To je kod nekih starijih tipova NOKIA mnogo bolje ura?eno
11267,0,Because it does not supports java apps
11271,0,I found it very cofortable to handle
11304,0,It is good cell phone but it does have much apps there should be whatsapp or viber for it
11304,1, It doesn t support jpg files
11323,0,This phone do not support whatsapp and games
11329,0,"Because these phones (nokia 215,220,225) performances were not so good so the free version games and apps will make the users and me happy"
11339,0,This is good mobile
11340,0,I realy like ths mble all funtion too gud
11378,0,Apps and game not download
11397,0,Berapa pin no aku?
11398,0,"Gia? re?, sa?i t??t"
11403,0,My friends more like thir
11430,0,I love this phone
11451,0,because games are not downloaded on this phone
11482,0,Short cut key not works properly and battery backup not good wallpaper ringtone are given low
11489,0,This cell phone is complete pkg with entertainment
11497,0,Cos no whatsapp nd no edit number
11523,0,Nokia among eny other phones is still the best even the last phone i use is Nokia 2700 which i use for 5yrs before i jost is last week but still yet i go for Nokia215 i love Nakia more Bisi owusola Pabisco
11531,0,That number it's what i'm feeling in my heart
11552,0,It is a good phone
11559,0,This phone is just super :)
11579,0,Aplikacja Facebook nie chodzi z niewiadomego powodu
11580,0,Just like the power
11592,0,This phone is best for internet
11597,0,Znajomi maj? inne wymagania
11607,0,No new games and apps for this device
11609,0,10 adalah nilai yang fantastis
11621,0,This is reasonable price and have more features but it's camara is not comfort for this
11627,0,"I can not connect it to pc to sync the contact list, it 's a big disadvantage!"
11639,0,It is my favrate number
11644,0,3 less of not supporting whatsapp
11647,0,I found nokia 215 a dull handset because the main faults of this cell phone\'s are:\n1
11647,1," This handset have not picture zooming feature,\n2"
11647,2," It has low message storage memory,\n3"
11647,3, This handset can not connect with nokia pc suit software
11647,4," Due to lack of these features i reject this handset"""
11670,0,Karena fitur gamenya harus beli dg pulsa dan tdk bisa download dan membuka game
11709,0,Iss me kuch install nhi hota hai
11718,0,"Bcos it has all what i wnt, nd it chat faster"
11728,0,It has facebook and messenger
11728,1, I would be happy if Watsapp also installed in it
11774,0,Suaranya tidak jelas atau tidak terdengar saya sangat susah jika menerima atau nelpon yg lain
11778,0,Because i like nokia phone
11795,0,Dap ung ?u yeu cau cua m?t dt co ban
11795,1, Pin t?t loa ?n dinh
11801,0,There is no way to see video on facebook app
11816,0,Because its hearing speakers is very low
11818,0,It's a mix between a good
11820,0,To many features that doesnt work in Fiji
11834,0,May pku hop voj tat ka moj nguoj 
11834,1,rat re rag mag theo
11879,0,Hien tai co nhieu uu ?iem 
11879,1, Chu ban phim h?i nho
11880,0,Its old and dated like a fart
11895,0,Because my inb0x mem0ry is t0o sh0rt:)
11905,0,I loves it's applications
11918,0, Java is not compatible
11934,0,Superb phone in low budget
11945,0,Hard if Children throug it nothing will happen
11962,0,Just problem with menu keypad
11962,1,and internal storage which is very limeted
11962,2,otherwise it's a nice phone
11964,0,This phone`s functions work slowly
11972,0,It is because of it's efficiency
11992,0,Vi toi dag su dung
11998,0,The phone is just beyound it rate
12020,0,This mobile is good
12033,0,The phone is useless without whatsapp
12037,0,This phone also want java supportable and then this is cool
12037,1,so please install java to this phone
12079,0,Sound is not clear
12082,0,I like it v
12089,0,Because you have fault in mp3 player and some what internet
12089,1,"Moreover,this support certain things of other NOKIA phone"
12092,0,The message storage memory is very low
12097,0,So this phone is low quality player
12116,0,Ta?i game ko ?c
12135,0,Due to plbm to use of function
12156,0,Plz update all dual sim phone setting like Nokia Asha 206
12156,1, In Pakistan Nokia 206 most demand
